Date,Open,High,Low,Close,Adj Close,Volume
2024-02-23,149.41000366210938,150.5050048828125,147.08399963378906,149.97000122070312,149.97000122070312,1668300
2024-02-26,150.27000427246094,152.41000366210938,149.78500366210938,152.35000610351562,152.35000610351562,2176200
2024-02-27,152.30999755859375,153.32000732421875,151.35000610351562,152.75999450683594,152.75999450683594,1416500
2024-02-28,151.7899932861328,154.1699981689453,151.10000610351562,153.75,153.75,1434300
2024-02-29,155.0,155.08999633789062,152.9499969482422,154.3000030517578,154.3000030517578,1539600
2024-03-01,154.25,157.4010009765625,153.3300018310547,157.07000732421875,157.07000732421875,945500
2024-03-04,156.0500030517578,158.5,155.13999938964844,157.5,157.5,1257500
2024-03-05,156.39999389648438,157.05999755859375,154.0850067138672,155.77000427246094,155.77000427246094,1383300
2024-03-06,157.1199951171875,158.1199951171875,156.56500244140625,157.14999389648438,157.14999389648438,1033300
2024-03-07,156.64999389648438,158.30999755859375,156.11000061035156,157.30999755859375,157.30999755859375,1213800
2024-03-08,158.07000732421875,158.26499938964844,154.3300018310547,154.3300018310547,154.3300018310547,1154300
2024-03-11,152.72000122070312,154.02000427246094,151.88999938964844,152.13999938964844,152.13999938964844,1039000
2024-03-12,153.1300048828125,153.1300048828125,151.0,152.0800018310547,152.0800018310547,1151000
2024-03-13,152.0399932861328,153.27000427246094,151.1199951171875,151.97000122070312,151.97000122070312,1390300
2024-03-14,151.97000122070312,152.64999389648438,149.60000610351562,150.9600067138672,150.9600067138672,1057400
2024-03-15,149.39999389648438,150.9199981689453,149.32000732421875,149.8000030517578,149.8000030517578,3923000
2024-03-18,151.1699981689453,151.36000061035156,149.61000061035156,149.7100067138672,149.7100067138672,897400
2024-03-19,148.94000244140625,149.97500610351562,148.1699981689453,149.5800018310547,149.5800018310547,859200
2024-03-20,149.92999267578125,150.72999572753906,148.5800018310547,150.67999267578125,150.67999267578125,1080200
2024-03-21,151.72999572753906,155.16000366210938,150.91000366210938,154.24000549316406,154.24000549316406,1078100
2024-03-22,153.7899932861328,154.77999877929688,152.07000732421875,154.38999938964844,154.38999938964844,1177700
2024-03-25,153.77999877929688,155.24000549316406,152.24000549316406,152.5800018310547,152.5800018310547,888600
2024-03-26,152.8800048828125,154.14999389648438,152.0399932861328,152.27000427246094,152.27000427246094,1330200
2024-03-27,153.38999938964844,156.19000244140625,152.6300048828125,155.83999633789062,155.83999633789062,1260300
2024-03-28,155.6300048828125,157.85000610351562,155.55499267578125,156.3800048828125,156.3800048828125,1322600
2024-04-01,156.0500030517578,156.11000061035156,154.38999938964844,155.0,155.0,639500
2024-04-02,153.13999938964844,154.41000366210938,152.47999572753906,153.75,153.75,992000
2024-04-03,153.08999633789062,156.2899932861328,152.74000549316406,156.11000061035156,156.11000061035156,981400
2024-04-04,157.99000549316406,159.82000732421875,153.6999969482422,154.85000610351562,154.85000610351562,1430100
2024-04-05,154.69000244140625,157.58999633789062,154.25999450683594,157.22999572753906,157.22999572753906,952600
2024-04-08,158.3300018310547,159.49000549316406,157.5399932861328,158.75,158.75,1375600
2024-04-09,159.67999267578125,160.1999969482422,158.64999389648438,160.0500030517578,160.0500030517578,1395700
2024-04-10,156.7899932861328,158.2949981689453,155.00999450683594,157.0500030517578,157.0500030517578,1833900
2024-04-11,157.17999267578125,160.32000732421875,156.02000427246094,160.13999938964844,160.13999938964844,1457500
2024-04-12,157.80999755859375,159.1199951171875,154.75,155.10000610351562,155.10000610351562,2256500
2024-04-15,157.0500030517578,157.0500030517578,152.05999755859375,153.32000732421875,153.32000732421875,1082900
2024-04-16,153.16000366210938,153.30999755859375,150.60000610351562,151.60000610351562,151.60000610351562,965100
2024-04-17,152.05999755859375,152.9600067138672,149.6699981689453,149.92999267578125,149.92999267578125,882500
2024-04-18,149.8699951171875,149.8699951171875,146.65499877929688,146.88999938964844,146.88999938964844,1052900
2024-04-19,146.6199951171875,147.77000427246094,144.77999877929688,145.1199951171875,145.1199951171875,1095900
2024-04-22,146.1699981689453,146.75999450683594,144.3300018310547,144.74000549316406,144.74000549316406,1047100
2024-04-23,145.49000549316406,148.43499755859375,145.02999877929688,146.8000030517578,146.8000030517578,1405900
2024-04-24,147.66000366210938,147.66000366210938,145.39999389648438,146.60000610351562,146.60000610351562,1433700
2024-04-25,145.9499969482422,147.55999755859375,144.3000030517578,147.42999267578125,147.42999267578125,692500
2024-04-26,147.0,149.4199981689453,147.0,148.5500030517578,148.5500030517578,893800
2024-04-29,149.25999450683594,150.4600067138672,149.22000122070312,150.2100067138672,150.2100067138672,949700
2024-04-30,149.17999267578125,150.8699951171875,147.58999633789062,147.94000244140625,147.94000244140625,1108300
2024-05-01,147.1999969482422,147.73500061035156,144.77000427246094,144.9499969482422,144.9499969482422,1052000
2024-05-02,146.07000732421875,147.21499633789062,144.0500030517578,146.99000549316406,146.99000549316406,819300
2024-05-03,149.61000061035156,149.77999877929688,147.61000061035156,149.17999267578125,149.17999267578125,577200
2024-05-06,150.3000030517578,150.92999267578125,149.47999572753906,150.60000610351562,150.60000610351562,728500
2024-05-07,150.97999572753906,151.77000427246094,150.02999877929688,150.10000610351562,150.10000610351562,743800
2024-05-08,148.66000366210938,151.25,147.33999633789062,150.8000030517578,150.8000030517578,1308800
2024-05-09,150.77000427246094,151.11000061035156,150.0,151.00999450683594,151.00999450683594,653200
2024-05-10,151.7899932861328,152.02999877929688,149.5,150.2100067138672,150.2100067138672,863000
2024-05-13,150.30999755859375,151.24000549316406,149.5500030517578,149.7100067138672,149.7100067138672,624000
2024-05-14,150.22000122070312,151.87399291992188,150.22000122070312,151.5,151.5,760200
2024-05-15,152.5,156.0800018310547,152.17999267578125,155.6999969482422,155.6999969482422,1225200
2024-05-16,156.27999877929688,157.1199951171875,154.5449981689453,156.77999877929688,156.77999877929688,1058600
2024-05-17,157.35000610351562,157.75999450683594,156.22000122070312,157.3000030517578,157.3000030517578,937000
2024-05-20,157.5500030517578,161.0800018310547,156.8699951171875,159.75,159.75,1695900
2024-05-21,153.27000427246094,154.77999877929688,142.5,146.36000061035156,146.36000061035156,4411800
2024-05-22,147.1699981689453,151.33999633789062,146.27000427246094,147.47999572753906,147.47999572753906,1768200
2024-05-23,148.83999633789062,148.83999633789062,143.50999450683594,143.83999633789062,143.83999633789062,1270700
2024-05-24,144.91000366210938,145.25,143.63999938964844,144.0500030517578,144.0500030517578,795000
2024-05-28,143.6300048828125,144.9499969482422,141.99000549316406,142.47999572753906,142.47999572753906,1060100
2024-05-29,140.75,141.02000427246094,139.22999572753906,139.3000030517578,139.3000030517578,1362100
2024-05-30,139.6300048828125,139.93499755859375,138.3699951171875,138.47999572753906,138.47999572753906,832800
2024-05-31,138.6199951171875,139.77999877929688,136.5399932861328,138.47999572753906,138.47999572753906,3509700
2024-06-03,139.8699951171875,139.8699951171875,136.1199951171875,137.00999450683594,137.00999450683594,1392500
2024-06-04,136.7899932861328,137.1199951171875,135.27999877929688,135.83999633789062,135.83999633789062,1233200
2024-06-05,136.8800048828125,137.00999450683594,135.19000244140625,136.86000061035156,136.86000061035156,1226200
2024-06-06,136.0,136.41000366210938,135.52000427246094,136.0,136.0,759600
2024-06-07,135.17999267578125,136.4600067138672,134.61000061035156,135.80999755859375,135.80999755859375,657500
2024-06-10,134.47000122070312,136.86000061035156,134.375,136.74000549316406,136.74000549316406,790100
2024-06-11,136.5,136.6199951171875,135.56100463867188,136.19000244140625,136.19000244140625,972000
2024-06-12,137.22999572753906,138.7899932861328,136.14999389648438,138.11000061035156,138.11000061035156,937400
2024-06-13,137.67999267578125,138.33900451660156,136.50399780273438,137.97000122070312,137.97000122070312,825500
2024-06-14,136.82000732421875,137.52000427246094,135.10000610351562,135.97999572753906,135.97999572753906,756000
2024-06-17,135.88999938964844,137.32000732421875,135.32000732421875,136.9499969482422,136.9499969482422,851900
2024-06-18,137.0,137.6699981689453,135.5500030517578,136.10000610351562,136.10000610351562,935000
2024-06-20,136.1999969482422,137.24000549316406,135.1999969482422,135.44000244140625,135.44000244140625,1038400
2024-06-21,135.27000427246094,137.3300018310547,134.3000030517578,137.0,137.0,2003600
2024-06-24,136.5,138.61000061035156,135.83999633789062,136.91000366210938,136.91000366210938,923500
2024-06-25,136.75,137.61000061035156,135.9499969482422,137.55999755859375,137.55999755859375,1122200
2024-06-26,136.07000732421875,136.44000244140625,135.0,135.89999389648438,135.89999389648438,1352800
2024-06-27,136.36000061035156,136.68499755859375,134.5500030517578,135.22000122070312,135.22000122070312,1068500
2024-06-28,136.19000244140625,138.47300720214844,135.625,136.75,136.75,3421800
2024-07-01,136.75,137.0,134.50999450683594,134.92999267578125,134.92999267578125,790500
2024-07-02,135.08999633789062,137.67999267578125,135.0800018310547,136.4499969482422,136.4499969482422,686200
2024-07-03,136.91000366210938,136.91000366210938,134.82000732421875,135.3300018310547,135.3300018310547,587300
2024-07-05,136.3000030517578,137.47999572753906,134.6999969482422,137.35000610351562,137.35000610351562,1058600
2024-07-08,137.77999877929688,140.3699951171875,137.77999877929688,138.10000610351562,138.10000610351562,1066500
2024-07-09,137.97000122070312,137.97000122070312,135.7899932861328,136.05999755859375,136.05999755859375,699200
2024-07-10,136.30999755859375,137.69000244140625,135.00999450683594,137.52000427246094,137.52000427246094,1051500
2024-07-11,139.22000122070312,140.75999450683594,138.72999572753906,139.99000549316406,139.99000549316406,756700
2024-07-12,141.0,143.89999389648438,140.17999267578125,142.11000061035156,142.11000061035156,1142000
2024-07-15,142.27000427246094,145.5399932861328,142.1300048828125,145.52999877929688,145.52999877929688,1351200
2024-07-16,146.25,149.6699981689453,145.3000030517578,149.4600067138672,149.4600067138672,1483700
2024-07-17,147.8699951171875,148.27999877929688,145.52000427246094,145.60000610351562,145.60000610351562,1384000
2024-07-18,145.55999755859375,146.1300048828125,139.93499755859375,141.14999389648438,141.14999389648438,974900
2024-07-19,141.36000061035156,141.36000061035156,137.17999267578125,137.39999389648438,137.39999389648438,1105700
2024-07-22,138.6999969482422,140.67999267578125,138.10000610351562,140.25999450683594,140.25999450683594,912800
2024-07-23,140.88999938964844,141.89999389648438,138.97000122070312,139.1699981689453,139.1699981689453,952300
